study_hours,attendance,assignment_completion,midterm_score,final_score,project_score,backlogs,sleep_hours,stress,anxiety,depression,motivation,concentration,time_management,self_discipline,social_media_hours,gaming_hours,netflix_hours,screen_time,physical_activity,junk_food_frequency,caffeine_mg,late_night_frequency,procrastination_score,family_income,parental_education_level,internet_quality,library_visits,online_courses_completed,part_time_hours,peer_study_group,relationship_status,hostel_student,extracurricular_hours,phone_unlocks_per_day,previous_gpa,class_participation,weekly_study_sessions,group_study_hours,financial_stress,gpa,performance_level
8.749598,100.0,98.115135,88.5932,99.31184,94.68699,0,6.8660774,5.698806,70.68971,65.68971,7.1846848,6.526899,7.874342,7.874342,0.6603851,0.4402567,0.4402567,1.5408984,5.5597434,1.4402567,160.19576,0.4402567,1.5659146,31905.404,4,6.898878,3.9062133,4,1.5340434,1,0,0,2.9681287,28.805134,8.85932,8.780556,4.9062133,4.9062133,4.4804363,1.1516273,Low
4.0268474,76.863716,80.37686,57.60714,62.128567,65.76666,2,5.6183233,3.9667673,54.891983,49.891983,6.5287247,5.5143437,6.6917906,6.6917906,5.3515105,3.567674,3.567674,12.486858,2.432326,4.5676737,236.69789,3.567674,5.875883,22713.965,2,4.7306914,1.8404759,1,6.7271976,0,1,1,3.8513148,91.35348,5.760714,5.5322666,2.840476,1.8404759,5.5954404,0.6268363,Low
0.0,41.225025,35.44445,26.615314,24.938377,36.84096,7,5.889217,1.0,27.988499,22.988499,4.4300137,5.241788,3.6962967,3.6962967,6.1530395,4.1020265,4.1020265,14.357092,1.8979738,5.1020265,223.06079,4.1020265,9.405729,9719.222,1,3.5908542,0.0,0,9.327672,0,1,1,2.9219425,102.04053,2.6615314,1.0,0.7743543,0.0,4.9417124,0.26311514,Low
6.3500433,86.05985,65.8578,78.66087,87.39304,85.41682,2,6.0424075,3.6933627,53.79564,48.79564,5.597332,6.9910154,5.7238536,5.7238536,4.1450396,2.7633595,2.7633595,9.671759,3.2366405,3.7633595,209.83441,2.7633595,6.039506,31854.014,4,6.1743226,3.2440581,1,4.5193014,1,1,0,1.4797952,75.26719,7.8660874,5.9679117,4.244058,4.244058,4.07872,0.9356336,Low
4.866486,79.25556,69.5388,66.613945,72.93674,74.17301,2,6.446185,1.0,25.132742,20.132742,6.7981625,8.098747,5.9692535,5.9692535,4.6534796,3.1023197,3.1023197,10.858119,2.8976803,4.1023197,193.0696,3.1023197,6.133066,14549.167,2,4.620841,2.4409297,1,5.6613903,1,1,1,2.5283241,82.046394,6.6613946,5.4101834,3.4409297,3.4409297,3.7213418,1.1818262,Low
5.446636,81.51154,65.67015,71.932236,79.31868,79.13676,2,6.7215915,1.9426932,42.19378,37.19378,5.9715505,7.315897,5.7113433,5.7113433,2.8035989,1.8690659,1.8690659,6.5417304,4.1309342,2.8690658,165.4989,1.8690659,5.1577225,16294.727,2,4.7869363,2.7954824,1,4.0735836,1,0,1,1.9158609,57.381317,7.1932235,5.5068254,3.7954824,3.7954824,4.6926494,1.0812339,Low
2.4310358,62.259224,40.62426,55.576706,59.692043,63.87159,5,6.6935353,1.0,33.688133,28.688133,4.585346,6.7925715,4.0416174,4.0416174,3.3981066,2.2654042,2.2654042,7.928915,3.7345958,3.2654042,167.96213,2.2654042,7.2237873,12237.949,2,4.0676293,1.7051136,0,5.560291,0,0,1,1.3365036,65.30809,5.5576706,2.7467308,2.7051136,1.7051136,4.8449125,0.7875003,Low
4.6209455,76.90558,62.805122,66.45581,72.74697,74.02542,3,7.179119,1.0601685,36.604282,31.604282,5.9668655,7.3234353,5.5203414,5.5203414,1.766386,1.1775907,1.1775907,4.1215672,4.822409,2.1775906,135.92941,1.1775907,4.657249,15923.088,1,3.7789235,2.4303873,0,3.7472034,1,0,1,2.0899541,43.551815,6.645581,4.950729,3.4303873,3.4303873,5.3280287,1.2386587,Low
1.5689074,60.9684,58.743168,44.581013,46.497215,53.608944,4,6.2187266,1.0,33.607914,28.607914,5.7959476,6.064873,5.2495446,5.2495446,4.827345,3.21823,3.21823,11.263804,2.78177,4.21823,196.5469,3.21823,6.968685,31123.77,4,6.0570903,0.97206753,0,7.2461624,0,1,0,3.277477,84.3646,4.4581013,3.2216122,1.9720676,0.97206753,2.8501039,0.50125504,Low
3.1549325,69.01228,59.425705,56.30557,60.56668,64.551865,3,6.263349,1.0,29.138586,24.138586,5.9904275,7.1444654,5.2950473,5.2950473,4.961637,3.307758,3.307758,11.577153,2.692242,4.3077583,199.23274,3.307758,7.012711,21523.3,3,5.43761,1.7537044,0,6.554054,0,1,0,2.5413425,86.15516,5.6305566,4.0487514,2.7537045,1.7537044,3.171629,0.7909016,Low
5.582443,82.89748,69.91155,71.890434,79.268524,79.09774,2,6.0531297,5.264698,65.604774,60.60478,5.473944,5.752377,5.994104,5.994104,3.404324,2.2695494,2.2695494,7.943423,3.7304506,3.2695494,210.73346,2.2695494,5.2754455,14819.328,2,4.2107873,2.7926955,1,4.476854,1,0,1,2.2014081,65.39098,7.1890435,5.7867994,3.7926955,3.7926955,6.829531,0.7668225,Low
5.8362966,84.381744,71.20158,73.47183,81.1662,80.57371,2,6.483808,1.0,21.164177,16.164177,7.041299,8.82051,6.080105,6.080105,4.7787247,3.1858165,3.1858165,11.150357,2.8141835,4.1858163,195.5745,3.1858165,6.1057115,18684.328,4,6.336886,2.898122,1,5.2876945,1,1,0,2.181983,83.71633,7.3471828,5.9782267,3.898122,3.898122,1.7407258,1.04627,Low
3.5541544,72.09422,65.94073,57.670975,62.20517,65.82625,3,6.3578005,3.1968467,50.781403,45.781403,5.703335,5.7926383,5.7293816,5.7293816,3.379714,2.2531426,2.2531426,7.885999,3.7468574,3.2531426,189.56274,2.2531426,5.523761,35756.887,4,6.448055,1.8447317,0,5.408411,0,0,0,2.88465,65.06285,5.7670975,4.5741134,2.8447318,1.8447317,3.6040385,0.6585913,Low
4.4354296,75.36831,59.146942,65.97899,72.17478,73.58039,3,6.8685703,2.58957,47.37606,42.37606,5.3639274,6.573529,5.2764626,5.2764626,2.0517254,1.3678169,1.3678169,4.787359,4.632183,2.367817,156.9302,1.3678169,5.0913544,32440.984,3,5.2387714,2.3985991,0,3.9692178,1,0,0,1.8778636,47.35634,6.597899,4.675062,3.3985991,3.3985991,4.5862994,1.0117772,Low
5.828706,83.822235,68.072235,74.197235,82.03668,81.250755,2,6.5606847,2.0700133,42.78664,37.78664,6.1119275,7.427373,5.8714824,5.8714824,3.2507482,2.1671653,2.1671653,7.5850787,3.8328347,3.1671653,175.71509,2.1671653,5.2956834,24708.791,2,4.18796,2.9464822,1,4.220683,1,0,1,1.925,63.343307,7.4197235,5.8179646,3.9464822,3.9464822,5.331149,1.073237,Low
1.9422162,68.06317,90.11253,39.538486,40.446186,48.902588,3,6.9957047,2.28035,45.34296,40.34296,7.4960704,4.946368,7.3408356,7.3408356,1.7923086,1.1948724,1.1948724,4.182053,4.8051276,2.1948724,148.64967,1.1948724,2.8540368,11049.0,1,3.7861521,0.6358991,0,5.5589733,0,0,1,5.7049365,43.897446,3.9538488,4.9767346,1.6358992,0.6358991,5.9033785,0.83595926,Low
5.6504717,83.86275,73.66231,71.46296,78.755554,78.69876,1,5.949841,4.5970354,60.36491,55.36491,5.898657,6.0732036,6.244154,6.244154,4.028582,2.6857212,2.6857212,9.400024,3.3142788,3.6857212,216.54199,2.6857212,5.4415674,25846.646,4,6.4569554,2.7641973,2,4.9215236,1,1,0,2.4799566,73.714424,7.146296,6.0083513,3.7641973,3.7641973,4.2340384,0.95743656,Low
0.0,35.829155,53.48098,9.503242,4.403889,20.869692,7,6.141503,1.235127,35.581833,30.581833,5.379338,3.5947604,4.898732,4.898732,4.940582,3.2937212,3.2937212,11.528025,2.7062788,4.293721,201.1629,3.2937212,7.394989,21739.49,3,5.0949273,0.0,0,9.6601715,0,1,0,5.2651825,85.87443,0.9503241,1.0,0.0,0.0,3.9438615,0.37642512,Low
3.7135265,75.23402,79.99829,55.351875,59.422253,63.66175,2,6.6397567,2.1834733,43.815502,38.815502,6.8727026,6.1024246,6.6665525,6.6665525,2.9517992,1.9678662,1.9678662,6.8875318,4.032134,2.9678662,170.87071,1.9678662,4.3013134,9312.805,3,5.2323656,1.6901251,1,5.277741,0,0,0,3.9764276,59.357323,5.5351877,5.3566775,2.690125,1.6901251,4.3553343,0.7938801,Low
2.5072796,67.39334,69.141655,49.019184,51.82302,57.751236,3,6.7368207,1.0,27.770855,22.770855,6.6837487,6.7498884,5.942777,5.942777,3.6232862,2.4155242,2.4155242,8.454334,3.5844758,3.4155242,172.46573,2.4155242,5.472747,21278.676,1,3.9305997,1.2679455,0,6.1475787,0,0,1,3.6748316,68.310486,4.9019184,4.210723,2.2679455,1.2679455,4.587457,0.8826408,Low
0.49757525,54.736214,53.490036,37.859306,38.431168,47.33535,5,6.342765,1.0,31.382019,26.382019,5.519935,5.7651525,4.899336,4.899336,4.5887837,3.059189,3.059189,10.707162,2.940811,4.0591893,191.77568,3.059189,7.1598535,19239.209,1,3.0133247,0.5239537,0,7.5352354,0,1,1,3.375382,81.183784,3.7859306,2.4232893,1.5239537,0.5239537,5.7454762,0.4104502,Low
4.8509088,80.74308,78.93122,64.14901,69.97881,71.872406,2,6.5228806,3.5755823,53.993347,48.993347,6.462303,6.0103774,6.595415,6.595415,2.6917572,1.7945048,1.7945048,6.280767,4.2054954,2.794505,179.59097,1.7945048,4.19909,18570.814,3,5.7489223,2.2766006,1,4.5179043,1,0,0,3.3188143,55.890095,6.414901,5.8720155,3.2766006,3.2766006,4.517301,0.9470713,Low
2.4010339,69.83472,86.97729,43.76343,45.516117,52.84587,2,6.6752944,3.5025074,53.78822,48.78822,7.0055456,4.6650143,7.1318192,7.1318192,2.2468235,1.4978824,1.4978824,5.242588,4.5021176,2.4978824,169.96155,1.4978824,3.3660629,46545.914,2,4.7400002,0.91756207,1,5.5803204,0,0,1,5.2142572,49.957645,4.3763433,5.0493813,1.9175621,0.91756207,5.5125475,0.5469145,Low
4.2148347,73.30242,53.369495,65.76889,71.92267,73.38429,3,6.036547,1.1900175,35.007362,30.007362,5.391054,7.384102,4.8912997,4.8912997,5.289917,3.5266113,3.5266113,12.34314,2.4733887,4.5266113,207.69852,3.5266113,7.6353116,10131.269,1,3.6133082,2.3845925,0,6.142019,1,1,1,1.5067071,90.53223,6.576889,4.2758923,3.3845925,3.3845925,5.3871827,0.9751334,Low
0.31116796,53.103497,49.28593,37.512276,38.014732,47.01146,5,6.15889,1.0,28.968222,23.968222,5.3201213,5.902937,4.619062,4.619062,5.2852373,3.5234914,3.5234914,12.33222,2.4765086,4.5234914,205.70474,3.5234914,7.9044294,13019.33,1,3.6108487,0.50081843,0,8.022673,0,1,1,3.1182437,90.469826,3.7512276,2.1198804,1.5008185,0.50081843,4.987033,0.5065472,Low
4.772226,76.86658,58.032684,68.78352,75.54022,76.19795,3,6.160274,3.048356,49.223286,44.223286,5.2280693,6.637349,5.202179,5.202179,4.0657806,2.7105205,2.7105205,9.486822,3.2894795,3.7105205,201.79918,2.7105205,6.508342,26470.232,2,4.9299884,2.5855682,0,5.1249523,1,1,1,1.6166109,74.21041,6.878352,4.787747,3.5855682,3.5855682,5.0182304,0.9358232,Low
7.5093617,94.787735,83.44554,82.95883,92.5506,89.42824,0,6.7869816,4.425725,60.963646,55.963646,6.5309143,6.799679,6.8963695,6.8963695,1.4812362,0.9874908,0.9874908,3.4562178,5.0125093,1.9874908,163.88197,0.9874908,3.0911214,16378.267,3,5.7900343,3.5305886,3,2.456902,1,0,0,2.3657806,39.749817,8.295883,7.426958,4.5305886,4.5305886,4.9408755,1.1559223,Low
7.055673,93.04628,86.60749,78.76568,87.51881,85.51463,0,5.687335,5.2170453,64.42435,59.424343,6.6263547,6.289422,7.107166,7.107166,4.5725346,3.0483563,3.0483563,10.669247,2.9516437,4.0483565,233.62114,3.0483563,4.9411902,24742.607,4,6.684351,3.251045,3,4.7973113,1,1,0,2.8561208,80.967125,7.8765674,7.358211,4.251045,4.251045,4.277272,1.0355844,Low
3.623588,69.92683,50.853306,61.963585,67.3563,69.83268,4,6.6938224,3.1366565,51.086025,46.086025,4.687353,6.058504,4.7235537,4.7235537,2.353372,1.5689148,1.5689148,5.4912014,4.431085,2.5689147,168.434,1.5689148,5.8453608,15635.834,2,4.3047028,2.1309056,0,4.4380093,1,0,1,1.5926481,51.378296,6.1963587,3.8544595,3.1309056,3.1309056,5.767699,0.80172634,Low
7.4786716,91.39719,64.02299,87.58429,98.10115,93.74534,1,6.5412593,6.0420504,72.53321,67.53321,4.8504252,6.3367386,5.6015325,5.6015325,1.5242301,1.0161535,1.0161535,3.556537,4.9838467,2.0161533,180.9051,1.0161535,4.414621,31029.213,2,4.2702794,3.8389525,2,2.1772008,1,0,1,0.76257974,40.323067,8.758429,6.440485,4.8389525,4.8389525,7.231935,1.11562,Low
4.982253,81.27261,78.1681,65.324875,71.38985,72.96988,2,6.84158,2.8861299,49.539528,44.539528,6.559889,6.3856897,6.54454,6.54454,2.0028882,1.3352587,1.3352587,4.6734056,4.664741,2.3352587,158.91907,1.3352587,3.790719,33397.863,3,5.767738,2.3549914,1,3.9802673,1,0,0,3.1895483,46.705177,6.5324874,5.8995314,3.3549914,3.3549914,4.2015643,1.1011399,Low
5.4623322,84.92642,85.68855,67.04536,73.45442,74.57566,1,6.4201207,2.6172037,46.5743,41.5743,7.160094,6.6980705,7.0459037,7.0459037,3.4451792,2.2967863,2.2967863,8.038752,3.7032137,3.2967863,185.07562,2.2967863,4.2508826,41392.246,2,4.616446,2.4696903,2,4.827096,1,0,1,3.5762136,65.93572,6.7045355,6.515594,3.4696903,3.4696903,5.155174,0.94687754,Low
3.5253088,72.22828,67.61042,57.03721,61.444653,65.234726,3,6.5442514,5.552547,68.86867,63.868668,5.211739,4.5445695,5.840695,5.840695,1.7351255,1.1567504,1.1567504,4.0486264,4.84325,2.1567504,180.22798,1.1567504,4.316056,49814.77,3,5.0949616,1.8024807,0,4.3542695,0,0,0,3.0382142,43.13501,5.703721,4.6431756,2.8024807,1.8024807,6.1629496,0.6910043,Low
4.248633,73.41002,53.001118,66.11447,72.337364,73.70684,3,6.428105,1.0,21.512772,16.512772,5.8163157,8.30678,4.866741,4.866741,4.9249196,3.2832797,3.2832797,11.491479,2.7167203,4.2832794,198.49838,3.2832797,7.4165382,26265.379,2,4.9255853,2.4076312,0,5.8756485,1,1,1,1.45911,85.665596,6.611447,4.2743726,3.4076312,3.4076312,3.1752663,0.93718284,Low
0.0,43.10925,39.335194,27.496279,25.995533,37.663193,7,6.3188515,3.2051425,50.755985,45.755985,3.93048,3.7826862,3.9556797,3.9556797,3.498086,2.3320572,2.3320572,8.162201,3.6679428,3.3320572,192.01315,2.3320572,7.3763776,6124.8125,0,2.763401,0.0,0,7.498972,0,0,1,3.1225944,66.64114,2.7496278,1.0,0.8330852,0.0,7.2869983,0.2098644,Low
3.8551996,72.85434,61.470062,61.046482,66.255775,68.976715,3,6.8058743,4.0662975,58.310448,53.310448,5.1543226,5.5157356,5.4313374,5.4313374,1.5837497,1.0558331,1.0558331,3.695416,4.9441667,2.055833,162.33797,1.0558331,4.6244955,12179.923,3,5.0125637,2.0697653,0,3.9860678,1,0,0,2.3615723,41.11666,6.104648,4.501103,3.0697653,3.0697653,5.541466,0.9004961,Low
7.785754,93.5518,67.73818,88.95861,99.750336,95.02804,1,6.0579796,5.1037426,64.40852,59.408524,5.368928,6.970006,5.849212,5.849212,3.46155,2.3077,2.3077,8.07695,3.6923,3.3077,210.26843,2.3077,5.458488,22549.658,1,3.6731093,3.9305742,2,3.3771257,1,0,1,0.918638,66.154,8.895862,6.7797866,4.930574,4.930574,7.287459,0.9341963,Low
2.80788,69.402916,72.18112,50.513817,53.61658,59.14623,3,6.4104548,1.0,31.563845,26.563845,6.7599463,6.596665,6.145408,6.145408,4.3748055,2.9165368,2.9165368,10.207879,3.0834632,3.9165368,187.49611,2.9165368,5.7711287,39220.84,3,5.1844296,1.3675879,0,6.548949,0,1,0,3.77782,78.330734,5.051382,4.5129957,2.3675878,1.3675879,3.5864935,0.7510438,Low
6.5571856,90.919304,88.80023,74.478836,82.3746,81.51358,0,5.897061,2.215556,42.385056,37.385056,7.50718,7.4729185,7.253349,7.253349,5.265714,3.5104764,3.5104764,12.286667,2.4895236,4.510476,217.46985,3.5104764,5.2571273,12470.0,3,5.1771708,2.9652557,3,5.5452204,1,1,0,3.288093,90.209526,7.4478836,7.2186046,3.9652557,3.9652557,4.3151665,1.1636019,Low
4.7912583,78.933754,69.864784,65.96824,72.16189,73.57036,2,6.881806,1.7403598,41.036762,36.036762,6.2897606,6.995432,5.990986,5.990986,2.3923771,1.594918,1.594918,5.5822134,4.4050817,2.594918,155.25114,1.594918,4.6039324,16752.74,2,4.445186,2.3978827,1,4.1970353,1,0,1,2.593103,51.89836,6.596824,5.3888683,3.3978827,3.3978827,4.9572644,1.0390606,Low
1.6306114,57.49525,36.053158,50.716297,53.859554,59.33521,5,6.313209,3.2742589,51.26166,46.26166,3.6948216,5.2969756,3.7368772,3.7368772,3.4846733,2.3231156,2.3231156,8.130904,3.6768844,3.3231156,192.43605,2.3231156,7.5862384,15473.164,3,5.2849402,1.3810865,0,5.942029,0,0,0,1.3557906,66.46231,5.0716295,2.1179636,2.3810863,1.3810865,4.7991705,0.51283866,Low
0.0,52.024323,62.46954,29.301714,28.162058,39.348267,5,5.8441763,3.441951,51.46403,46.46403,5.449168,3.8558457,5.497969,5.497969,4.879629,3.253086,3.253086,11.385801,2.746914,4.253086,222.0121,3.253086,6.755117,25126.773,1,3.739405,0.0,0,8.299639,0,1,1,4.544522,85.06172,2.9301715,2.451417,0.95344764,0.0,6.358197,0.17934196,Low
3.707109,74.07579,73.24146,56.99295,61.39154,65.19342,2,6.5549746,1.0,32.384075,27.384077,6.803295,6.973925,6.2160974,6.2160974,3.8920317,2.5946877,2.5946877,9.081407,3.4053123,3.5946877,177.84064,2.5946877,5.37859,32760.139,3,5.2333884,1.7995301,1,5.7951574,0,1,0,3.4165673,71.89375,5.699295,5.0156274,2.79953,1.7995301,3.5922165,1.0255421,Low
4.7540293,78.01611,65.47579,66.78627,73.143524,74.333855,2,6.1199,4.6478972,61.129005,56.129005,5.3274193,5.7104845,5.698386,5.698386,3.4725585,2.3150392,2.3150392,8.102636,3.6849608,3.3150392,205.93015,2.3150392,5.616653,24468.25,1,3.018203,2.452418,1,4.862621,1,0,1,2.2459679,66.30078,6.678627,5.150804,3.452418,3.452418,7.7237306,0.8918013,Low
5.830579,85.54034,78.32464,71.64818,78.97781,78.871635,1,6.555859,5.357415,67.4313,62.431297,5.9739327,5.6144586,6.554976,6.554976,1.7865448,1.1910299,1.1910299,4.1686044,4.80897,2.1910298,179.30505,1.1910299,3.6360538,17155.77,4,6.131579,2.7765453,2,3.4144845,1,0,0,2.7784307,43.8206,7.164818,6.3315215,3.7765453,3.7765453,5.0305076,1.2095368,Low
5.502215,84.693695,83.09573,67.992676,74.59122,75.45983,1,7.201009,1.5044713,39.985806,34.985806,7.2068553,7.2004585,6.873049,6.873049,1.4978245,0.99854976,0.99854976,3.494924,5.00145,1.9985497,135.0012,0.99854976,3.1255007,24627.178,2,4.238647,2.5328453,2,3.4657044,1,0,1,3.3402038,39.970993,6.799268,6.4058943,3.5328453,3.5328453,5.09374,1.0787734,Low
0.8742535,56.909863,55.23156,40.249012,41.298813,49.565742,5,6.423445,3.7578182,55.13639,50.13639,4.8442245,4.3408413,5.015437,5.015437,2.9214807,1.9476537,1.9476537,6.816788,4.052346,2.9476538,186.0078,1.9476537,5.932216,8100.93,1,3.9548368,0.6832674,0,6.264386,0,0,1,3.3321698,58.953075,4.024901,2.6987047,1.6832675,0.6832674,6.387589,0.31744727,Low
0.0,50.923103,54.687824,31.540743,30.848892,41.438026,5,5.8673296,3.1849296,49.588463,44.588463,4.992906,4.130152,4.9791884,4.9791884,4.922704,3.2818027,3.2818027,11.48631,2.7181973,4.2818027,220.30338,3.2818027,7.302614,24733.092,2,4.80173,0.10271622,0,8.179087,0,1,1,3.8764722,85.636055,3.1540744,2.0819046,1.1027162,0.10271622,5.1708336,0.4113736,Low
2.4108171,65.17204,58.707726,50.904198,54.085037,59.510586,4,6.3881593,2.0686114,42.387943,37.387943,5.500917,5.9010835,5.2471814,5.2471814,3.792245,2.5281632,2.5281632,8.848572,3.4718368,3.5281632,186.531,2.5281632,6.2809815,18515.484,3,5.150538,1.3936132,0,6.13455,0,1,0,2.8535683,70.56326,5.09042,3.6407948,2.393613,1.3936132,4.3419914,0.7802245,Low
3.548056,74.24902,79.052475,54.3473,58.21676,62.724148,2,6.700329,2.0868194,43.226887,38.226887,6.8292685,6.074694,6.603498,6.603498,2.8054004,1.8702669,1.8702669,6.545934,4.129733,2.870267,166.9762,1.8702669,4.266769,19182.062,3,5.0419273,1.6231533,1,5.2471137,0,0,0,3.9803448,57.40534,5.43473,5.2266517,2.6231534,1.6231533,4.5065317,1.0064986,Low
3.426395,70.07607,57.66459,58.781815,63.538177,66.86303,3,6.339262,2.1570375,42.94112,37.94112,5.4129353,6.3893795,5.1776395,5.1776395,3.9057472,2.6038313,2.6038313,9.11341,3.3961687,3.6038313,189.68532,2.6038313,6.426192,15299.066,2,4.704349,1.9187876,0,5.685044,0,1,1,2.2588518,72.07663,5.8781815,4.096427,2.9187875,1.9187876,4.825059,0.6185659,Low
7.330146,97.12026,100.0,76.77179,85.126144,83.65367,0,6.2453876,2.21279,43.14805,38.14805,8.416213,7.5749164,8.187815,8.187815,4.1749544,2.783303,2.783303,9.74156,3.216697,3.783303,195.62698,2.783303,3.5954885,34681.008,4,6.9737573,3.1181192,4,4.6651835,1,1,0,4.069695,75.66606,7.677179,8.305934,4.1181192,4.1181192,2.5694458,1.1875986,Low
5.916506,88.81597,95.400635,68.023636,74.628365,75.48872,0,6.1662245,3.969382,56.14437,51.14437,7.4885635,6.125284,7.6933756,7.6933756,3.6326647,2.4217765,2.4217765,8.476217,3.5782235,3.4217765,202.34712,2.4217765,3.7284007,8856.004,2,4.1737714,2.534909,3,4.8868675,1,0,1,4.158467,68.43553,6.8023634,7.228285,3.534909,3.534909,6.235853,1.0017089,Low
3.5303087,70.278595,55.762306,60.03674,65.04408,68.03429,3,6.0129113,3.1345363,49.538074,44.538074,5.066218,6.033244,5.0508204,5.0508204,4.488982,2.9926548,2.9926548,10.474292,3.0073452,3.9926548,211.125,2.9926548,6.9418344,6798.028,0,2.7925482,2.0024493,0,5.9902053,1,1,1,2.0483713,79.853096,6.003674,4.0532694,3.0024493,3.0024493,7.1766567,0.83249086,Low
1.4388634,60.940968,62.47991,42.671497,44.205795,51.82673,4,6.7399883,3.4725266,53.708923,48.708923,5.37503,4.597505,5.498661,5.498661,2.0574996,1.3716666,1.3716666,4.8008327,4.6283336,2.3716664,165.87526,1.3716666,4.8730054,22742.42,2,4.3471203,0.84476644,0,5.5269,0,0,1,3.6538944,47.43333,4.26715,3.3434274,1.8447665,0.84476644,5.9001412,0.46086478,Low
4.8190823,78.51909,66.54208,67.0076,73.40911,74.54042,2,6.6178193,3.5722265,54.181793,49.181793,5.630079,6.188387,5.769472,5.769472,2.395634,1.5970893,1.5970893,5.5898128,4.4029107,2.5970893,173.63495,1.5970893,4.827617,10741.354,1,3.6260085,2.467173,1,4.129916,1,0,1,2.302299,51.941788,6.7007594,5.236645,3.467173,3.467173,6.6527777,0.7412389,Low
5.731957,88.384445,98.34798,65.90268,72.08322,73.50917,0,6.6594596,4.486646,61.133633,56.133633,7.5187445,5.65127,7.8898654,7.8898654,1.8536026,1.2357352,1.2357352,4.325073,4.764265,2.2357352,171.93852,1.2357352,2.3458698,66611.234,3,5.4456053,2.3935122,3,3.842223,1,0,0,4.496353,44.714703,6.590268,7.2833776,3.3935122,3.3935122,5.2966366,0.91934913,Low
0.0,52.931805,63.632034,30.08169,29.098028,40.076244,5,7.2168517,1.0,23.153635,18.153635,6.470348,5.7952037,5.575469,5.575469,2.4602273,1.6401515,1.6401515,5.74053,4.3598485,2.6401515,149.20454,1.6401515,5.0646825,40194.52,2,4.4400907,0.005446048,0,6.6347055,0,0,1,4.570023,52.80303,3.0081692,2.580915,1.0054461,0.005446048,3.7701516,0.40770963,Low
5.5192757,83.45694,75.16336,70.10373,77.12447,77.430145,1,6.3358274,2.6808293,46.86183,41.86183,6.4488297,6.882793,6.344224,6.344224,3.6808088,2.4538724,2.4538724,8.588553,3.5461276,3.4538724,190.42447,2.4538724,5.1096487,46290.812,3,5.21859,2.6735818,2,4.7802906,1,0,0,2.6706421,69.077446,7.0103726,6.0178056,3.6735818,3.6735818,4.572199,0.940512,Low
0.9551182,55.073425,41.787,44.216637,46.059963,53.26886,5,6.13346,5.6241794,68.48163,63.48163,3.503079,3.715667,4.1191335,4.1191335,2.9907217,1.9938145,1.9938145,6.9783506,4.0061855,2.9938145,206.05623,1.9938145,6.8746815,5718.373,1,3.6609406,0.9477758,0,6.0460386,0,0,1,2.1713574,59.87629,4.4216638,2.066909,1.9477757,0.9477758,7.571168,0.25560454,Low
1.0914998,58.171658,56.28496,41.61501,42.93801,50.840675,5,6.589309,1.7536505,40.478325,35.478325,5.4030533,5.4091125,5.085664,5.085664,3.3033726,2.2022486,2.2022486,7.7078695,3.7977514,3.2022486,173.60396,2.2022486,6.1165843,19575.812,4,6.584934,0.7743339,0,6.4279146,0,0,0,3.31133,64.04497,4.161501,2.859998,1.774334,0.7743339,2.7802873,0.41284224,Low
3.9114914,73.035,60.865295,61.61986,66.94383,69.51187,3,6.079134,5.3811946,66.53701,61.53701,4.839786,5.005523,5.39102,5.39102,3.2703779,2.1802518,2.1802518,7.6308813,3.8197482,3.1802518,209.2195,2.1802518,5.7892323,4757.7617,1,3.7676988,2.1079907,0,5.0722613,1,0,1,2.2830288,63.605038,6.1619864,4.4990106,3.1079907,3.1079907,7.334769,0.60811174,Low
